filename,id,toRemove,url
vase01_screenshot_0146_vessel.jpg,137,False,static/images/vase01_screenshot_0146_vessel.jpg
vase00_screenshot_0170_vase.jpg,122,False,static/images/vase00_screenshot_0170_vase.jpg
vase02_screenshot_0180_vase.jpg,123,False,static/images/vase02_screenshot_0180_vase.jpg
vase02_screenshot_029_vessel.jpg,124,True,static/images/vase02_screenshot_029_vessel.jpg
vase00_screenshot_0127_vessel.jpg,125,False,static/images/vase00_screenshot_0127_vessel.jpg
vase01_screenshot_059_vessel.jpg,131,False,static/images/vase01_screenshot_059_vessel.jpg
vase01_screenshot_073_vase.jpg,135,False,static/images/vase01_screenshot_073_vase.jpg
vase00_screenshot_018_vase.jpg,136,False,static/images/vase00_screenshot_018_vase.jpg
vase02_screenshot_0183_vessel.jpg,228,False,static/images/vase02_screenshot_0183_vessel.jpg
vase02_screenshot_0182_vase.jpg,120,False,static/images/vase02_screenshot_0182_vase.jpg
vase04_screenshot_013_planter.jpg,132,False,static/images/vase04_screenshot_013_planter.jpg
vase00_34a4c6350c.jpg,235,False,static/images/vase00_34a4c6350c.jpg
vase00_6378843322.jpg,138,False,static/images/vase00_6378843322.jpg
vase03_screenshot_0149_planter.jpg,139,False,static/images/vase03_screenshot_0149_planter.jpg
vase00_ce2938951a.jpg,140,False,static/images/vase00_ce2938951a.jpg
vase01_screenshot_091_planter.jpg,407,False,static/images/vase01_screenshot_091_planter.jpg
vase01_screenshot_07_vase.jpg,267,False,static/images/vase01_screenshot_07_vase.jpg
vase02_screenshot_017_vase.jpg,408,False,static/images/vase02_screenshot_017_vase.jpg
vase00_e7f3b6fa27.jpg,268,False,static/images/vase00_e7f3b6fa27.jpg
vase01_3b383b1d69.jpg,409,False,static/images/vase01_3b383b1d69.jpg
vase03_screenshot_020_vase.jpg,605,False,static/images/vase03_screenshot_020_vase.jpg
vase00_screenshot_0202_vessel.jpg,269,False,static/images/vase00_screenshot_0202_vessel.jpg
vase00_screenshot_0137_vessel.jpg,461,False,static/images/vase00_screenshot_0137_vessel.jpg
vase00_screenshot_0155_vase.jpg,270,False,static/images/vase00_screenshot_0155_vase.jpg
vase03_screenshot_095_vase.jpg,607,False,static/images/vase03_screenshot_095_vase.jpg
vase02_screenshot_019_vase.jpg,468,False,static/images/vase02_screenshot_019_vase.jpg
vase01_screenshot_094_planter.jpg,271,False,static/images/vase01_screenshot_094_planter.jpg
vase01_screenshot_087_vase.jpg,478,False,static/images/vase01_screenshot_087_vase.jpg
vase00_screenshot_0204_vessel.jpg,272,False,static/images/vase00_screenshot_0204_vessel.jpg
vase05_screenshot_0188_vase.jpg,526,False,static/images/vase05_screenshot_0188_vase.jpg
pottedplant05_screenshot_086_vase.jpg,387,False,static/images/pottedplant05_screenshot_086_vase.jpg
vase00_d31fc8d903.jpg,273,False,static/images/vase00_d31fc8d903.jpg
vase06_screenshot_0122_vessel.jpg,615,False,static/images/vase06_screenshot_0122_vessel.jpg
vase00_screenshot_064_vase.jpg,536,False,static/images/vase00_screenshot_064_vase.jpg
vase00_743d24f1a4.jpg,556,False,static/images/vase00_743d24f1a4.jpg
vase00_screenshot_057_vessel.jpg,567,False,static/images/vase00_screenshot_057_vessel.jpg
